Time_s,Altitude_m,Velocity_ms,Mass_kg,Acceleration_ms2,AccelG,Thrust_N,Drag_N,MachNumber,AtmDensity_kgm3,AtmPressure_Pa,CombTemp_K,CombPressure_Pa,NetForce_N
81.7,46020.914778,1350.627371,83648.349205,27.63339866,2.81782246,3137000.00,16925.571344,4.57774117,0.0054546631,451.1786,3600.00,9720000.00,2311488.180679
81.8,46155.977515,1353.390711,83560.709486,27.67530273,2.82209549,3137000.00,16726.990240,4.58710708,0.0053686749,444.0661,3600.00,9720000.00,2312567.931413
81.9,46291.316586,1356.158241,83473.069766,27.71727370,2.82637534,3137000.00,16530.165934,4.59648719,0.0052838705,437.0516,3600.00,9720000.00,2313645.921369
82.0,46426.932410,1358.929968,83385.430047,27.75931187,2.83066204,3137000.00,16335.090614,4.60588153,0.0052002363,430.1338,3600.00,9720000.00,2314722.158237
82.1,46562.825407,1361.705900,83297.790327,27.80141755,2.83495562,3137000.00,16141.756404,4.61529012,0.0051177591,423.3118,3600.00,9720000.00,2315796.649776
82.2,46698.995997,1364.486041,83210.150608,27.84359104,2.83925612,3137000.00,15950.155362,4.62471298,0.0050364254,416.5843,3600.00,9720000.00,2316869.403805
82.3,46835.444601,1367.270400,83122.510888,27.88583265,2.84356357,3137000.00,15760.279485,4.63415013,0.0049562223,409.9504,3600.00,9720000.00,2317940.428207
82.4,46972.171641,1370.058984,83034.871169,27.92814270,2.84787799,3137000.00,15572.120712,4.64360160,0.0048771366,403.4089,3600.00,9720000.00,2319009.730923
82.5,47109.177540,1372.851798,82947.231450,27.97052149,2.85219943,3137000.00,15385.670920,4.65306741,0.0047991554,396.9587,3600.00,9720000.00,2320077.319955
82.6,47246.462719,1375.648850,82859.591730,28.01296935,2.85652790,3137000.00,15200.921928,4.66254758,0.0047222659,390.5988,3600.00,9720000.00,2321143.203360
82.7,47384.027604,1378.450147,82771.952011,28.05548659,2.86086345,3137000.00,15017.865502,4.67204214,0.0046464554,384.3282,3600.00,9720000.00,2322207.389254
82.8,47521.872619,1381.255696,82684.312291,28.09807352,2.86520611,3137000.00,14836.493350,4.68155111,0.0045717112,378.1458,3600.00,9720000.00,2323269.885803
82.9,47659.998189,1384.065503,82596.672572,28.14073048,2.86955591,3137000.00,14656.797128,4.69107451,0.0044980210,372.0506,3600.00,9720000.00,2324330.701232
83.0,47798.404739,1386.879576,82509.032852,28.18345778,2.87391288,3137000.00,14478.768440,4.70061238,0.0044253722,366.0415,3600.00,9720000.00,2325389.843812
83.1,47937.092697,1389.697922,82421.393133,28.22625575,2.87827706,3137000.00,14302.398841,4.71016472,0.0043537527,360.1175,3600.00,9720000.00,2326447.321867
83.2,48076.062489,1392.520547,82333.753413,28.26912472,2.88264848,3137000.00,14127.679833,4.71973157,0.0042831502,354.2777,3600.00,9720000.00,2327503.143771
83.3,48215.314544,1395.347460,82246.113694,28.31206501,2.88702717,3137000.00,13954.602874,4.72931295,0.0042135528,348.5210,3600.00,9720000.00,2328557.317942
83.4,48354.849290,1398.178666,82158.473974,28.35507696,2.89141317,3137000.00,13783.159374,4.73890888,0.0041449483,342.8464,3600.00,9720000.00,2329609.852848
83.5,48494.667156,1401.014174,82070.834255,28.39816091,2.89580651,3137000.00,13613.340699,4.74851939,0.0040773251,337.2530,3600.00,9720000.00,2330660.756999
83.6,48634.768574,1403.853990,81983.194536,28.44131718,2.90020722,3137000.00,13445.138170,4.75814451,0.0040106713,331.7398,3600.00,9720000.00,2331710.038948
83.7,48775.153973,1406.698122,81895.554816,28.48454611,2.90461535,3137000.00,13278.543067,4.76778425,0.0039449754,326.3058,3600.00,9720000.00,2332757.707292
83.8,48915.823785,1409.546577,81807.915097,28.52784804,2.90903092,3137000.00,13113.546628,4.77743864,0.0038802257,320.9501,3600.00,9720000.00,2333803.770667
83.9,49056.778442,1412.399361,81720.275377,28.57122332,2.91345396,3137000.00,12950.140053,4.78710771,0.0038164109,315.6717,3600.00,9720000.00,2334848.237749
84.0,49198.018379,1415.256484,81632.635658,28.61467229,2.91788453,3137000.00,12788.314504,4.79679149,0.0037535196,310.4697,3600.00,9720000.00,2335891.117251
84.1,49339.544027,1418.117951,81544.995938,28.65819528,2.92232264,3137000.00,12628.061105,4.80648998,0.0036915406,305.3431,3600.00,9720000.00,2336932.417923
84.2,49481.355822,1420.983770,81457.356219,28.70179266,2.92676833,3137000.00,12469.370945,4.81620323,0.0036304628,300.2911,3600.00,9720000.00,2337972.148550
84.3,49623.454199,1423.853950,81369.716499,28.74546476,2.93122165,3137000.00,12312.235078,4.82593126,0.0035702752,295.3128,3600.00,9720000.00,2339010.317951
84.4,49765.839594,1426.728496,81282.076780,28.78921194,2.93568262,3137000.00,12156.644528,4.83567409,0.0035109669,290.4071,3600.00,9720000.00,2340046.934978
84.5,49908.512444,1429.607417,81194.437060,28.83303454,2.94015128,3137000.00,12002.590286,4.84543174,0.0034525270,285.5733,3600.00,9720000.00,2341082.008512
84.6,50051.473185,1432.490721,81106.797341,28.87693294,2.94462767,3137000.00,11850.063311,4.85520425,0.0033949448,280.8104,3600.00,9720000.00,2342115.547467
84.7,50194.722257,1435.378414,81019.157622,28.92090747,2.94911182,3137000.00,11699.054536,4.86499164,0.0033382098,276.1176,3600.00,9720000.00,2343147.560783
84.8,50338.260099,1438.270505,80931.517902,28.96495850,2.95360378,3137000.00,11549.554865,4.87479393,0.0032823114,271.4940,3600.00,9720000.00,2344178.057428
84.9,50482.087149,1441.167001,80843.878183,29.00908639,2.95810357,3137000.00,11401.555176,4.88461115,0.0032272392,266.9388,3600.00,9720000.00,2345207.046397
85.0,50626.203849,1444.067909,80756.238463,29.05329150,2.96261124,3137000.00,11255.046322,4.89444333,0.0031729830,262.4510,3600.00,9720000.00,2346234.536708
85.1,50770.610640,1446.973238,80668.598744,29.09757420,2.96712682,3137000.00,11110.019134,4.90429049,0.0031195324,258.0299,3600.00,9720000.00,2347260.537404
85.2,50915.307964,1449.882996,80580.959024,29.14193484,2.97165034,3137000.00,10966.464417,4.91415266,0.0030668773,253.6746,3600.00,9720000.00,2348285.057550
85.3,51060.296264,1452.797189,80493.319305,29.18637381,2.97618186,3137000.00,10824.372957,4.92402986,0.0030150079,249.3842,3600.00,9720000.00,2349308.106230
85.4,51205.575983,1455.715827,80405.679585,29.23089146,2.98072139,3137000.00,10683.735521,4.93392213,0.0029639141,245.1580,3600.00,9720000.00,2350329.692549
85.5,51351.147565,1458.638916,80318.039866,29.27548817,2.98526899,3137000.00,10544.542855,4.94382948,0.0029135861,240.9952,3600.00,9720000.00,2351349.825632
85.6,51497.011457,1461.566465,80230.400146,29.32016431,2.98982469,3137000.00,10406.785689,4.95375196,0.0028640141,236.8949,3600.00,9720000.00,2352368.514620
85.7,51643.168103,1464.498481,80142.760427,29.36492025,2.99438853,3137000.00,10270.454736,4.96368957,0.0028151887,232.8563,3600.00,9720000.00,2353385.768668
85.8,51789.617952,1467.434973,80055.120708,29.40975638,2.99896054,3137000.00,10135.540694,4.97364235,0.0027671001,228.8787,3600.00,9720000.00,2354401.596949
85.9,51936.361449,1470.375949,79967.480988,29.45467307,3.00354077,3137000.00,10002.034248,4.98361033,0.0027197391,224.9613,3600.00,9720000.00,2355416.008648
86.0,52083.399044,1473.321416,79879.841269,29.49967070,3.00812925,3137000.00,9869.926069,4.99359353,0.0026730962,221.1032,3600.00,9720000.00,2356429.012963
86.1,52230.731185,1476.271383,79792.201549,29.54474965,3.01272602,3137000.00,9739.206817,5.00359199,0.0026271621,217.3038,3600.00,9720000.00,2357440.619102
86.2,52378.358324,1479.225858,79704.561830,29.58991032,3.01733113,3137000.00,9609.867141,5.01360572,0.0025819278,213.5623,3600.00,9720000.00,2358450.836286
86.3,52526.280910,1482.184849,79616.922110,29.63515307,3.02194461,3137000.00,9481.897683,5.02363476,0.0025373841,209.8779,3600.00,9720000.00,2359459.673741
86.4,52674.499394,1485.148364,79529.282391,29.68047831,3.02656649,3137000.00,9355.289073,5.03367913,0.0024935221,206.2499,3600.00,9720000.00,2360467.140705
86.5,52823.014231,1488.116412,79441.642671,29.72588641,3.03119683,3137000.00,9230.031939,5.04373887,0.0024503328,202.6775,3600.00,9720000.00,2361473.246419
86.6,52971.825872,1491.089001,79354.002952,29.77137778,3.03583566,3137000.00,9106.116898,5.05381400,0.0024078076,199.1601,3600.00,9720000.00,2362478.000132
86.7,53120.934772,1494.066139,79266.363232,29.81695280,3.04048302,3137000.00,8983.534566,5.06390454,0.0023659376,195.6968,3600.00,9720000.00,2363481.411096
86.8,53270.341386,1497.047834,79178.723513,29.86261187,3.04513895,3137000.00,8862.275554,5.07401053,0.0023247143,192.2871,3600.00,9720000.00,2364483.488567
86.9,53420.046170,1500.034095,79091.083794,29.90835538,3.04980349,3137000.00,8742.330470,5.08413200,0.0022841291,188.9301,3600.00,9720000.00,2365484.241804
87.0,53570.049579,1503.024931,79003.444074,29.95418374,3.05447668,3137000.00,8623.689922,5.09426897,0.0022441736,185.6252,3600.00,9720000.00,2366483.680066
87.1,53720.352072,1506.020349,78915.804355,30.00009734,3.05915857,3137000.00,8506.344517,5.10442147,0.0022048395,182.3717,3600.00,9720000.00,2367481.812613
87.2,53870.954107,1509.020359,78828.164635,30.04609659,3.06384918,3137000.00,8390.284861,5.11458954,0.0021661184,179.1689,3600.00,9720000.00,2368478.648703
87.3,54021.856143,1512.024969,78740.524916,30.09218189,3.06854858,3137000.00,8275.501564,5.12477320,0.0021280023,176.0162,3600.00,9720000.00,2369474.197592
87.4,54173.058640,1515.034187,78652.885196,30.13835364,3.07325678,3137000.00,8161.985238,5.13497247,0.0020904829,172.9128,3600.00,9720000.00,2370468.468534
87.5,54324.562058,1518.048022,78565.245477,30.18461225,3.07797385,3137000.00,8049.726498,5.14518740,0.0020535524,169.8581,3600.00,9720000.00,2371461.470780
87.6,54476.366861,1521.066483,78477.605757,30.23095813,3.08269981,3137000.00,7938.715966,5.15541800,0.0020172028,166.8515,3600.00,9720000.00,2372453.213572
87.7,54628.473509,1524.089579,78389.966038,30.27739169,3.08743472,3137000.00,7828.944266,5.16566432,0.0019814262,163.8923,3600.00,9720000.00,2373443.706151
87.8,54780.882467,1527.117318,78302.326318,30.32391334,3.09217861,3137000.00,7720.402033,5.17592637,0.0019462149,160.9798,3600.00,9720000.00,2374432.957746
87.9,54933.594199,1530.149710,78214.686599,30.37052350,3.09693152,3137000.00,7613.079907,5.18620419,0.0019115613,158.1134,3600.00,9720000.00,2375420.977581
88.0,55086.609170,1533.186762,78127.046879,30.41722259,3.10169350,3137000.00,7506.968537,5.19649780,0.0018774577,155.2926,3600.00,9720000.00,2376407.774871
88.1,55239.927846,1536.228484,78039.407160,30.46401101,3.10646459,3137000.00,7402.058584,5.20680725,0.0018438967,152.5166,3600.00,9720000.00,2377393.358819
88.2,55393.550694,1539.274885,77951.767441,30.51088919,3.11124484,3137000.00,7298.340716,5.21713255,0.0018108707,149.7849,3600.00,9720000.00,2378377.738620
88.3,55547.478183,1542.325974,77864.127721,30.55785755,3.11603428,3137000.00,7195.805615,5.22747374,0.0017783726,147.0968,3600.00,9720000.00,2379360.923455
88.4,55701.710780,1545.381760,77776.488002,30.60491652,3.12083296,3137000.00,7094.443975,5.23783085,0.0017463950,144.4518,3600.00,9720000.00,2380342.922492
88.5,55856.248956,1548.442252,77688.848282,30.65206651,3.12564092,3137000.00,6994.246504,5.24820391,0.0017149308,141.8493,3600.00,9720000.00,2381323.744887
88.6,56011.093181,1551.507458,77601.208563,30.69930796,3.13045821,3137000.00,6895.203922,5.25859295,0.0016839728,139.2886,3600.00,9720000.00,2382303.399781
88.7,56166.243927,1554.577389,77513.568843,30.74664129,3.13528486,3137000.00,6797.306968,5.26899800,0.0016535140,136.7692,3600.00,9720000.00,2383281.896298
88.8,56321.701666,1557.652053,77425.929124,30.79406693,3.14012093,3137000.00,6700.546393,5.27941910,0.0016235475,134.2906,3600.00,9720000.00,2384259.243547
88.9,56477.466871,1560.731460,77338.289404,30.84158531,3.14496646,3137000.00,6604.912967,5.28985627,0.0015940664,131.8521,3600.00,9720000.00,2385235.450620
89.0,56633.540017,1563.815618,77250.649685,30.88919687,3.14982149,3137000.00,6510.397478,5.30030954,0.0015650640,129.4531,3600.00,9720000.00,2386210.526590
89.1,56789.921579,1566.904538,77163.009965,30.93690204,3.15468606,3137000.00,6416.990732,5.31077895,0.0015365335,127.0933,3600.00,9720000.00,2387184.480512
89.2,56946.612033,1569.998228,77075.370246,30.98470126,3.15956022,3137000.00,6324.683555,5.32126453,0.0015084682,124.7719,3600.00,9720000.00,2388157.321422
89.3,57103.611856,1573.096698,76987.730527,31.03259496,3.16444402,3137000.00,6233.466793,5.33176632,0.0014808617,122.4884,3600.00,9720000.00,2389129.058332
89.4,57260.921526,1576.199958,76900.090807,31.08058359,3.16933750,3137000.00,6143.331311,5.34228433,0.0014537074,120.2424,3600.00,9720000.00,2390099.700237
89.5,57418.541522,1579.308016,76812.451088,31.12866758,3.17424070,3137000.00,6054.268000,5.35281861,0.0014269989,118.0332,3600.00,9720000.00,2391069.256108
89.6,57576.472323,1582.420883,76724.811368,31.17684739,3.17915368,3137000.00,5966.267771,5.36336919,0.0014007300,115.8604,3600.00,9720000.00,2392037.734892
89.7,57734.714412,1585.538568,76637.171649,31.22512345,3.18407646,3137000.00,5879.321558,5.37393610,0.0013748942,113.7234,3600.00,9720000.00,2393005.145514
89.8,57893.268268,1588.661080,76549.531929,31.27349621,3.18900911,3137000.00,5793.420320,5.38451937,0.0013494855,111.6217,3600.00,9720000.00,2393971.496873
89.9,58052.134376,1591.788430,76461.892210,31.32196613,3.19395167,3137000.00,5708.555041,5.39511903,0.0013244976,109.5549,3600.00,9720000.00,2394936.797846
90.0,58211.313219,1594.920626,76374.252490,31.37053364,3.19890418,3137000.00,5624.716731,5.40573512,0.0012999247,107.5223,3600.00,9720000.00,2395901.057279
90.1,58370.805282,1598.057680,76286.612771,31.41919921,3.20386668,3137000.00,5541.896425,5.41636768,0.0012757606,105.5236,3600.00,9720000.00,2396864.283997
90.2,58530.611050,1601.199600,76198.973051,31.46796329,3.20883924,3137000.00,5460.085186,5.42701672,0.0012519995,103.5582,3600.00,9720000.00,2397826.486793
90.3,58690.731010,1604.346396,76111.333332,31.51682633,3.21382188,3137000.00,5379.274105,5.43768230,0.0012286355,101.6257,3600.00,9720000.00,2398787.674435
90.4,58851.165649,1607.498079,76023.693613,31.56578879,3.21881466,3137000.00,5299.454301,5.44836444,0.0012056629,99.7255,3600.00,9720000.00,2399747.855661
90.5,59011.915457,1610.654658,75936.053893,31.61485113,3.22381763,3137000.00,5220.616922,5.45906317,0.0011830760,97.8573,3600.00,9720000.00,2400707.039179
90.6,59172.980923,1613.816143,75848.414174,31.66401381,3.22883082,3137000.00,5142.753145,5.46977853,0.0011608691,96.0205,3600.00,9720000.00,2401665.233668
90.7,59334.362537,1616.982544,75760.774454,31.71327729,3.23385430,3137000.00,5065.854180,5.48051056,0.0011390367,94.2146,3600.00,9720000.00,2402622.447777
90.8,59496.060792,1620.153872,75673.134735,31.76264203,3.23888810,3137000.00,4989.911266,5.49125928,0.0011175732,92.4393,3600.00,9720000.00,2403578.690122
90.9,59658.076179,1623.330136,75585.495015,31.81210851,3.24393228,3137000.00,4914.915673,5.50202473,0.0010964733,90.6940,3600.00,9720000.00,2404533.969289
91.0,59820.409193,1626.511347,75497.855296,31.86167719,3.24898688,3137000.00,4840.858706,5.51280695,0.0010757315,88.9784,3600.00,9720000.00,2405488.293828
91.1,59983.060327,1629.697515,75410.215576,-8.22777555,-0.83899961,110100.00,4767.731699,5.52360597,0.0010553426,87.2919,3300.00,4140000.00,-620458.327741
91.2,60146.030079,1628.874737,75407.785473,-8.22597946,-0.83881646,110100.00,4672.469626,5.52081729,0.0010353014,85.6342,3300.00,4140000.00,-620302.894547
91.3,60308.917552,1628.052139,75405.355371,-8.22420939,-0.83863597,110100.00,4579.153943,5.51802923,0.0010156506,84.0088,3300.00,4140000.00,-620149.431479
91.4,60471.722766,1627.229718,75402.925268,-8.22246479,-0.83845807,110100.00,4487.744019,5.51524176,0.0009963824,82.4151,3300.00,4140000.00,-619997.897892
91.5,60634.445738,1626.407472,75400.495165,-8.22074514,-0.83828271,110100.00,4398.200089,5.51245488,0.0009774892,80.8523,3300.00,4140000.00,-619848.254013
91.6,60797.086485,1625.585397,75398.065062,-8.21904992,-0.83810985,110100.00,4310.483233,5.50966859,0.0009589635,79.3200,3300.00,4140000.00,-619700.460910
91.7,60959.645025,1624.763492,75395.634959,-8.21737864,-0.83793942,110100.00,4224.555364,5.50688287,0.0009407980,77.8174,3300.00,4140000.00,-619554.480487
91.8,61122.121374,1623.941754,75393.204856,-8.21573080,-0.83777139,110100.00,4140.379203,5.50409772,0.0009229856,76.3441,3300.00,4140000.00,-619410.275453
91.9,61284.515550,1623.120181,75390.774753,-8.21410592,-0.83760570,110100.00,4057.918266,5.50131312,0.0009055191,74.8994,3300.00,4140000.00,-619267.809314
92.0,61446.827568,1622.298771,75388.344650,-8.21250353,-0.83744230,110100.00,3977.136843,5.49852908,0.0008883918,73.4827,3300.00,4140000.00,-619127.046351
92.1,61609.057445,1621.477520,75385.914547,-8.21092316,-0.83728115,110100.00,3897.999985,5.49574558,0.0008715969,72.0935,3300.00,4140000.00,-618987.951604
92.2,61771.205197,1620.656428,75383.484444,-8.20936436,-0.83712219,110100.00,3820.473486,5.49296261,0.0008551277,70.7313,3300.00,4140000.00,-618850.490856
92.3,61933.270840,1619.835491,75381.054341,-8.20782670,-0.83696540,110100.00,3744.523865,5.49018018,0.0008389778,69.3954,3300.00,4140000.00,-618714.630617
92.4,62095.254389,1619.014709,75378.624238,-8.20630974,-0.83681071,110100.00,3670.118352,5.48739826,0.0008231409,68.0855,3300.00,4140000.00,-618580.338107
92.5,62257.155860,1618.194078,75376.194135,-8.20481305,-0.83665809,110100.00,3597.224875,5.48461686,0.0008076107,66.8009,3300.00,4140000.00,-618447.581242
92.6,62418.975267,1617.373596,75373.764033,-8.20333622,-0.83650749,110100.00,3525.812038,5.48183597,0.0007923812,65.5412,3300.00,4140000.00,-618316.328620
92.7,62580.712627,1616.553263,75371.333930,-8.20187885,-0.83635888,110100.00,3455.849115,5.47905558,0.0007774463,64.3059,3300.00,4140000.00,-618186.549501
92.8,62742.367953,1615.733075,75368.903827,-8.20044053,-0.83621222,110100.00,3387.306027,5.47627568,0.0007628004,63.0945,3300.00,4140000.00,-618058.213799
