Time_s,Height_m,Thrust_N,Drag_N,Inertial_Force_N,Accel_ms2,Velocity_ms
250.78,188827.8,0,0,-179951.5,-9.25,454.2
250.79,188832.4,0,0,-179951.2,-9.25,454.1
250.8,188836.9,0,0,-179951,-9.25,454
250.81,188841.5,0,0,-179950.7,-9.25,453.9
250.82,188846,0,0,-179950.5,-9.25,453.8
250.83,188850.5,0,0,-179950.2,-9.25,453.8
250.84,188855.1,0,0,-179950,-9.25,453.7
250.85,188859.6,0,0,-179949.7,-9.25,453.6
250.86,188864.1,0,0,-179949.5,-9.25,453.5
250.87,188868.7,0,0,-179949.2,-9.25,453.4
250.88,188873.2,0,0,-179949,-9.25,453.3
250.89,188877.7,0,0,-179948.7,-9.25,453.2
250.9,188882.3,0,0,-179948.5,-9.25,453.1
250.91,188886.8,0,0,-179948.2,-9.25,453
250.92,188891.3,0,0,-179948,-9.25,452.9
250.93,188895.9,0,0,-179947.7,-9.25,452.8
250.94,188900.4,0,0,-179947.5,-9.25,452.7
250.95,188904.9,0,0,-179947.2,-9.25,452.6
250.96,188909.4,0,0,-179947,-9.25,452.5
250.97,188914,0,0,-179946.7,-9.25,452.5
250.98,188918.5,0,0,-179946.5,-9.25,452.4
250.99,188923,0,0,-179946.2,-9.25,452.3
251,188927.5,0,0,-179946,-9.25,452.2
251.01,188932.1,0,0,-179945.8,-9.25,452.1
251.02,188936.6,0,0,-179945.5,-9.25,452
251.03,188941.1,0,0,-179945.3,-9.25,451.9
251.04,188945.6,0,0,-179945,-9.25,451.8
251.05,188950.1,0,0,-179944.8,-9.25,451.7
251.06,188954.7,0,0,-179944.5,-9.25,451.6
251.07,188959.2,0,0,-179944.3,-9.25,451.5
251.08,188963.7,0,0,-179944,-9.25,451.4
251.09,188968.2,0,0,-179943.8,-9.25,451.3
251.1,188972.7,0,0,-179943.5,-9.25,451.3
251.11,188977.2,0,0,-179943.3,-9.25,451.2
251.12,188981.7,0,0,-179943,-9.25,451.1
251.13,188986.2,0,0,-179942.8,-9.25,451
251.14,188990.8,0,0,-179942.5,-9.25,450.9
251.15,188995.3,0,0,-179942.3,-9.25,450.8
251.16,188999.8,0,0,-179942,-9.25,450.7
251.17,189004.3,0,0,-179941.8,-9.25,450.6
251.18,189008.8,0,0,-179941.5,-9.25,450.5
251.19,189013.3,0,0,-179941.3,-9.25,450.4
251.2,189017.8,0,0,-179941,-9.25,450.3
251.21,189022.3,0,0,-179940.8,-9.25,450.2
251.22,189026.8,0,0,-179940.5,-9.25,450.1
251.23,189031.3,0,0,-179940.3,-9.25,450.1
251.24,189035.8,0,0,-179940,-9.25,450
251.25,189040.3,0,0,-179939.8,-9.25,449.9
251.26,189044.8,0,0,-179939.6,-9.25,449.8
251.27,189049.3,0,0,-179939.3,-9.25,449.7
251.28,189053.8,0,0,-179939.1,-9.25,449.6
251.29,189058.3,0,0,-179938.8,-9.25,449.5
251.3,189062.8,0,0,-179938.6,-9.25,449.4
251.31,189067.3,0,0,-179938.3,-9.25,449.3
251.32,189071.8,0,0,-179938.1,-9.25,449.2
251.33,189076.3,0,0,-179937.8,-9.25,449.1
251.34,189080.7,0,0,-179937.6,-9.25,449
251.35,189085.2,0,0,-179937.3,-9.25,448.9
251.36,189089.7,0,0,-179937.1,-9.25,448.9
251.37,189094.2,0,0,-179936.8,-9.25,448.8
251.38,189098.7,0,0,-179936.6,-9.25,448.7
251.39,189103.2,0,0,-179936.3,-9.25,448.6
251.4,189107.7,0,0,-179936.1,-9.25,448.5
251.41,189112.2,0,0,-179935.9,-9.25,448.4
251.42,189116.6,0,0,-179935.6,-9.25,448.3
251.43,189121.1,0,0,-179935.4,-9.25,448.2
251.44,189125.6,0,0,-179935.1,-9.25,448.1
251.45,189130.1,0,0,-179934.9,-9.25,448
251.46,189134.6,0,0,-179934.6,-9.25,447.9
251.47,189139,0,0,-179934.4,-9.25,447.8
251.48,189143.5,0,0,-179934.1,-9.25,447.7
251.49,189148,0,0,-179933.9,-9.25,447.6
251.5,189152.5,0,0,-179933.6,-9.25,447.6
251.51,189157,0,0,-179933.4,-9.25,447.5
251.52,189161.4,0,0,-179933.1,-9.25,447.4
251.53,189165.9,0,0,-179932.9,-9.25,447.3
251.54,189170.4,0,0,-179932.7,-9.25,447.2
251.55,189174.8,0,0,-179932.4,-9.25,447.1
251.56,189179.3,0,0,-179932.2,-9.25,447
251.57,189183.8,0,0,-179931.9,-9.25,446.9
251.58,189188.3,0,0,-179931.7,-9.25,446.8
251.59,189192.7,0,0,-179931.4,-9.25,446.7
251.6,189197.2,0,0,-179931.2,-9.25,446.6
251.61,189201.7,0,0,-179930.9,-9.25,446.5
251.62,189206.1,0,0,-179930.7,-9.25,446.4
251.63,189210.6,0,0,-179930.4,-9.25,446.4
251.64,189215,0,0,-179930.2,-9.25,446.3
251.65,189219.5,0,0,-179929.9,-9.25,446.2
251.66,189224,0,0,-179929.7,-9.25,446.1
251.67,189228.4,0,0,-179929.5,-9.25,446
251.68,189232.9,0,0,-179929.2,-9.25,445.9
251.69,189237.3,0,0,-179929,-9.25,445.8
251.7,189241.8,0,0,-179928.7,-9.25,445.7
251.71,189246.3,0,0,-179928.5,-9.25,445.6
251.72,189250.7,0,0,-179928.2,-9.25,445.5
251.73,189255.2,0,0,-179928,-9.25,445.4
251.74,189259.6,0,0,-179927.7,-9.25,445.3
251.75,189264.1,0,0,-179927.5,-9.25,445.2
251.76,189268.5,0,0,-179927.3,-9.25,445.2
251.77,189273,0,0,-179927,-9.25,445.1
251.78,189277.4,0,0,-179926.8,-9.25,445
251.79,189281.9,0,0,-179926.5,-9.25,444.9
251.8,189286.3,0,0,-179926.3,-9.25,444.8
251.81,189290.8,0,0,-179926,-9.25,444.7
251.82,189295.2,0,0,-179925.8,-9.25,444.6
251.83,189299.7,0,0,-179925.5,-9.25,444.5
251.84,189304.1,0,0,-179925.3,-9.25,444.4
251.85,189308.6,0,0,-179925.1,-9.25,444.3
251.86,189313,0,0,-179924.8,-9.25,444.2
251.87,189317.4,0,0,-179924.6,-9.25,444.1
251.88,189321.9,0,0,-179924.3,-9.25,444
251.89,189326.3,0,0,-179924.1,-9.25,443.9
251.9,189330.8,0,0,-179923.8,-9.25,443.9
251.91,189335.2,0,0,-179923.6,-9.25,443.8
251.92,189339.6,0,0,-179923.3,-9.25,443.7
251.93,189344.1,0,0,-179923.1,-9.25,443.6
251.94,189348.5,0,0,-179922.9,-9.25,443.5
251.95,189352.9,0,0,-179922.6,-9.25,443.4
251.96,189357.4,0,0,-179922.4,-9.25,443.3
251.97,189361.8,0,0,-179922.1,-9.25,443.2
251.98,189366.2,0,0,-179921.9,-9.25,443.1
251.99,189370.7,0,0,-179921.6,-9.25,443
252,189375.1,0,0,-179921.4,-9.25,442.9
252.01,189379.5,0,0,-179921.2,-9.25,442.8
252.02,189384,0,0,-179920.9,-9.25,442.7
252.03,189388.4,0,0,-179920.7,-9.25,442.7
252.04,189392.8,0,0,-179920.4,-9.25,442.6
252.05,189397.2,0,0,-179920.2,-9.25,442.5
252.06,189401.7,0,0,-179919.9,-9.25,442.4
252.07,189406.1,0,0,-179919.7,-9.25,442.3
252.08,189410.5,0,0,-179919.5,-9.25,442.2
252.09,189414.9,0,0,-179919.2,-9.25,442.1
252.1,189419.3,0,0,-179919,-9.25,442
252.11,189423.8,0,0,-179918.7,-9.25,441.9
252.12,189428.2,0,0,-179918.5,-9.25,441.8
252.13,189432.6,0,0,-179918.2,-9.25,441.7
252.14,189437,0,0,-179918,-9.25,441.6
252.15,189441.4,0,0,-179917.7,-9.25,441.5
252.16,189445.8,0,0,-179917.5,-9.25,441.5
252.17,189450.3,0,0,-179917.3,-9.25,441.4
252.18,189454.7,0,0,-179917,-9.25,441.3
252.19,189459.1,0,0,-179916.8,-9.25,441.2
252.2,189463.5,0,0,-179916.5,-9.25,441.1
252.21,189467.9,0,0,-179916.3,-9.25,441
252.22,189472.3,0,0,-179916.1,-9.25,440.9
252.23,189476.7,0,0,-179915.8,-9.25,440.8
252.24,189481.1,0,0,-179915.6,-9.25,440.7
252.25,189485.5,0,0,-179915.3,-9.25,440.6
252.26,189489.9,0,0,-179915.1,-9.25,440.5
252.27,189494.4,0,0,-179914.8,-9.25,440.4
252.28,189498.8,0,0,-179914.6,-9.25,440.3
252.29,189503.2,0,0,-179914.4,-9.25,440.2
252.3,189507.6,0,0,-179914.1,-9.25,440.2
252.31,189512,0,0,-179913.9,-9.25,440.1
252.32,189516.4,0,0,-179913.6,-9.25,440
252.33,189520.8,0,0,-179913.4,-9.25,439.9
252.34,189525.2,0,0,-179913.1,-9.25,439.8
252.35,189529.6,0,0,-179912.9,-9.25,439.7
252.36,189534,0,0,-179912.7,-9.25,439.6
252.37,189538.4,0,0,-179912.4,-9.25,439.5
252.38,189542.7,0,0,-179912.2,-9.25,439.4
252.39,189547.1,0,0,-179911.9,-9.25,439.3
252.4,189551.5,0,0,-179911.7,-9.25,439.2
252.41,189555.9,0,0,-179911.5,-9.25,439.1
252.42,189560.3,0,0,-179911.2,-9.25,439
252.43,189564.7,0,0,-179911,-9.25,439
252.44,189569.1,0,0,-179910.7,-9.25,438.9
252.45,189573.5,0,0,-179910.5,-9.25,438.8
252.46,189577.9,0,0,-179910.3,-9.25,438.7
252.47,189582.3,0,0,-179910,-9.25,438.6
252.48,189586.6,0,0,-179909.8,-9.25,438.5
252.49,189591,0,0,-179909.5,-9.25,438.4
252.5,189595.4,0,0,-179909.3,-9.25,438.3
252.51,189599.8,0,0,-179909,-9.25,438.2
252.52,189604.2,0,0,-179908.8,-9.25,438.1
252.53,189608.6,0,0,-179908.6,-9.25,438
252.54,189612.9,0,0,-179908.3,-9.25,437.9
252.55,189617.3,0,0,-179908.1,-9.25,437.8
252.56,189621.7,0,0,-179907.8,-9.25,437.8
252.57,189626.1,0,0,-179907.6,-9.25,437.7
252.58,189630.4,0,0,-179907.4,-9.25,437.6
252.59,189634.8,0,0,-179907.1,-9.25,437.5
252.6,189639.2,0,0,-179906.9,-9.25,437.4
252.61,189643.6,0,0,-179906.6,-9.25,437.3
252.62,189647.9,0,0,-179906.4,-9.25,437.2
252.63,189652.3,0,0,-179906.2,-9.25,437.1
252.64,189656.7,0,0,-179905.9,-9.25,437
252.65,189661.1,0,0,-179905.7,-9.25,436.9
252.66,189665.4,0,0,-179905.4,-9.25,436.8
252.67,189669.8,0,0,-179905.2,-9.25,436.7
252.68,189674.2,0,0,-179905,-9.25,436.6
252.69,189678.5,0,0,-179904.7,-9.25,436.6
252.7,189682.9,0,0,-179904.5,-9.25,436.5
252.71,189687.2,0,0,-179904.2,-9.25,436.4
252.72,189691.6,0,0,-179904,-9.25,436.3
252.73,189696,0,0,-179903.8,-9.25,436.2
252.74,189700.3,0,0,-179903.5,-9.25,436.1
252.75,189704.7,0,0,-179903.3,-9.25,436
252.76,189709.1,0,0,-179903,-9.25,435.9
252.77,189713.4,0,0,-179902.8,-9.25,435.8
252.78,189717.8,0,0,-179902.6,-9.25,435.7
252.79,189722.1,0,0,-179902.3,-9.25,435.6
252.8,189726.5,0,0,-179902.1,-9.25,435.5
252.81,189730.8,0,0,-179901.8,-9.25,435.4
252.82,189735.2,0,0,-179901.6,-9.25,435.3
252.83,189739.5,0,0,-179901.4,-9.25,435.3
252.84,189743.9,0,0,-179901.1,-9.25,435.2
252.85,189748.2,0,0,-179900.9,-9.25,435.1
252.86,189752.6,0,0,-179900.6,-9.25,435
252.87,189756.9,0,0,-179900.4,-9.25,434.9
252.88,189761.3,0,0,-179900.2,-9.25,434.8
252.89,189765.6,0,0,-179899.9,-9.25,434.7
252.9,189770,0,0,-179899.7,-9.25,434.6
252.91,189774.3,0,0,-179899.5,-9.25,434.5
252.92,189778.7,0,0,-179899.2,-9.25,434.4
252.93,189783,0,0,-179899,-9.25,434.3
252.94,189787.4,0,0,-179898.7,-9.25,434.2
252.95,189791.7,0,0,-179898.5,-9.25,434.1
252.96,189796.1,0,0,-179898.3,-9.25,434.1
252.97,189800.4,0,0,-179898,-9.25,434
252.98,189804.7,0,0,-179897.8,-9.25,433.9
252.99,189809.1,0,0,-179897.5,-9.25,433.8
253,189813.4,0,0,-179897.3,-9.25,433.7
253.01,189817.7,0,0,-179897.1,-9.25,433.6
253.02,189822.1,0,0,-179896.8,-9.25,433.5
253.03,189826.4,0,0,-179896.6,-9.25,433.4
253.04,189830.7,0,0,-179896.4,-9.25,433.3
253.05,189835.1,0,0,-179896.1,-9.25,433.2
253.06,189839.4,0,0,-179895.9,-9.25,433.1
253.07,189843.7,0,0,-179895.6,-9.25,433
253.08,189848.1,0,0,-179895.4,-9.25,432.9
253.09,189852.4,0,0,-179895.2,-9.25,432.9
253.1,189856.7,0,0,-179894.9,-9.25,432.8
253.11,189861.1,0,0,-179894.7,-9.25,432.7
253.12,189865.4,0,0,-179894.4,-9.25,432.6
253.13,189869.7,0,0,-179894.2,-9.25,432.5
253.14,189874,0,0,-179894,-9.25,432.4
253.15,189878.4,0,0,-179893.7,-9.25,432.3
253.16,189882.7,0,0,-179893.5,-9.25,432.2
253.17,189887,0,0,-179893.3,-9.25,432.1
253.18,189891.3,0,0,-179893,-9.25,432
253.19,189895.6,0,0,-179892.8,-9.25,431.9
253.2,189900,0,0,-179892.5,-9.25,431.8
253.21,189904.3,0,0,-179892.3,-9.25,431.7
253.22,189908.6,0,0,-179892.1,-9.25,431.7
253.23,189912.9,0,0,-179891.8,-9.25,431.6
253.24,189917.2,0,0,-179891.6,-9.25,431.5
253.25,189921.5,0,0,-179891.4,-9.25,431.4
253.26,189925.9,0,0,-179891.1,-9.25,431.3
253.27,189930.2,0,0,-179890.9,-9.25,431.2
253.28,189934.5,0,0,-179890.7,-9.25,431.1
253.29,189938.8,0,0,-179890.4,-9.25,431
253.3,189943.1,0,0,-179890.2,-9.25,430.9
253.31,189947.4,0,0,-179889.9,-9.25,430.8
253.32,189951.7,0,0,-179889.7,-9.25,430.7
253.33,189956,0,0,-179889.5,-9.25,430.6
253.34,189960.3,0,0,-179889.2,-9.25,430.5
253.35,189964.6,0,0,-179889,-9.25,430.4
253.36,189968.9,0,0,-179888.8,-9.25,430.4
253.37,189973.2,0,0,-179888.5,-9.25,430.3
253.38,189977.5,0,0,-179888.3,-9.25,430.2
253.39,189981.8,0,0,-179888,-9.25,430.1
253.4,189986.1,0,0,-179887.8,-9.25,430
253.41,189990.4,0,0,-179887.6,-9.25,429.9
253.42,189994.7,0,0,-179887.3,-9.25,429.8
253.43,189999,0,0,-179887.1,-9.25,429.7
253.44,190003.3,0,0,-179886.9,-9.25,429.6
253.45,190007.6,0,0,-179886.6,-9.25,429.5
253.46,190011.9,0,0,-179886.4,-9.25,429.4
253.47,190016.2,0,0,-179886.2,-9.25,429.3
253.48,190020.5,0,0,-179885.9,-9.25,429.2
253.49,190024.8,0,0,-179885.7,-9.25,429.2
253.5,190029.1,0,0,-179885.5,-9.25,429.1
253.51,190033.4,0,0,-179885.2,-9.25,429
253.52,190037.7,0,0,-179885,-9.25,428.9
253.53,190042,0,0,-179884.7,-9.25,428.8
253.54,190046.2,0,0,-179884.5,-9.25,428.7
253.55,190050.5,0,0,-179884.3,-9.25,428.6
253.56,190054.8,0,0,-179884,-9.25,428.5
253.57,190059.1,0,0,-179883.8,-9.25,428.4
253.58,190063.4,0,0,-179883.6,-9.25,428.3
253.59,190067.7,0,0,-179883.3,-9.25,428.2
253.6,190072,0,0,-179883.1,-9.25,428.1
253.61,190076.2,0,0,-179882.9,-9.25,428
253.62,190080.5,0,0,-179882.6,-9.25,428
253.63,190084.8,0,0,-179882.4,-9.25,427.9
253.64,190089.1,0,0,-179882.2,-9.25,427.8
253.65,190093.3,0,0,-179881.9,-9.25,427.7
253.66,190097.6,0,0,-179881.7,-9.25,427.6
253.67,190101.9,0,0,-179881.5,-9.25,427.5
253.68,190106.2,0,0,-179881.2,-9.25,427.4
253.69,190110.4,0,0,-179881,-9.25,427.3
253.7,190114.7,0,0,-179880.7,-9.25,427.2
253.71,190119,0,0,-179880.5,-9.25,427.1
253.72,190123.3,0,0,-179880.3,-9.25,427
253.73,190127.5,0,0,-179880,-9.25,426.9
253.74,190131.8,0,0,-179879.8,-9.25,426.8
253.75,190136.1,0,0,-179879.6,-9.25,426.8
253.76,190140.3,0,0,-179879.3,-9.25,426.7
253.77,190144.6,0,0,-179879.1,-9.25,426.6
253.78,190148.9,0,0,-179878.9,-9.25,426.5
253.79,190153.1,0,0,-179878.6,-9.25,426.4
253.8,190157.4,0,0,-179878.4,-9.25,426.3
253.81,190161.7,0,0,-179878.2,-9.25,426.2
253.82,190165.9,0,0,-179877.9,-9.25,426.1
253.83,190170.2,0,0,-179877.7,-9.25,426
253.84,190174.4,0,0,-179877.5,-9.25,425.9
253.85,190178.7,0,0,-179877.2,-9.25,425.8
253.86,190183,0,0,-179877,-9.25,425.7
253.87,190187.2,0,0,-179876.8,-9.25,425.6
253.88,190191.5,0,0,-179876.5,-9.25,425.5
253.89,190195.7,0,0,-179876.3,-9.25,425.5
253.9,190200,0,0,-179876.1,-9.25,425.4
253.91,190204.2,0,0,-179875.8,-9.25,425.3
253.92,190208.5,0,0,-179875.6,-9.25,425.2
253.93,190212.7,0,0,-179875.4,-9.25,425.1
253.94,190217,0,0,-179875.1,-9.25,425
253.95,190221.2,0,0,-179874.9,-9.25,424.9
253.96,190225.5,0,0,-179874.7,-9.25,424.8
253.97,190229.7,0,0,-179874.4,-9.25,424.7
253.98,190234,0,0,-179874.2,-9.25,424.6
253.99,190238.2,0,0,-179874,-9.25,424.5
254,190242.5,0,0,-179873.7,-9.25,424.4
254.01,190246.7,0,0,-179873.5,-9.24,424.3
254.02,190251,0,0,-179873.3,-9.24,424.3
254.03,190255.2,0,0,-179873,-9.24,424.2
254.04,190259.4,0,0,-179872.8,-9.24,424.1
254.05,190263.7,0,0,-179872.6,-9.24,424
254.06,190267.9,0,0,-179872.3,-9.24,423.9
254.07,190272.2,0,0,-179872.1,-9.24,423.8
254.08,190276.4,0,0,-179871.9,-9.24,423.7
254.09,190280.6,0,0,-179871.6,-9.24,423.6
254.1,190284.9,0,0,-179871.4,-9.24,423.5
254.11,190289.1,0,0,-179871.2,-9.24,423.4
254.12,190293.3,0,0,-179870.9,-9.24,423.3
254.13,190297.6,0,0,-179870.7,-9.24,423.2
254.14,190301.8,0,0,-179870.5,-9.24,423.1
254.15,190306,0,0,-179870.2,-9.24,423.1
254.16,190310.3,0,0,-179870,-9.24,423
254.17,190314.5,0,0,-179869.8,-9.24,422.9
254.18,190318.7,0,0,-179869.5,-9.24,422.8
254.19,190322.9,0,0,-179869.3,-9.24,422.7
254.2,190327.2,0,0,-179869.1,-9.24,422.6
254.21,190331.4,0,0,-179868.8,-9.24,422.5
254.22,190335.6,0,0,-179868.6,-9.24,422.4
254.23,190339.8,0,0,-179868.4,-9.24,422.3
254.24,190344.1,0,0,-179868.1,-9.24,422.2
254.25,190348.3,0,0,-179867.9,-9.24,422.1
254.26,190352.5,0,0,-179867.7,-9.24,422
254.27,190356.7,0,0,-179867.4,-9.24,421.9
254.28,190360.9,0,0,-179867.2,-9.24,421.9
254.29,190365.2,0,0,-179867,-9.24,421.8
254.3,190369.4,0,0,-179866.8,-9.24,421.7
254.31,190373.6,0,0,-179866.5,-9.24,421.6
254.32,190377.8,0,0,-179866.3,-9.24,421.5
254.33,190382,0,0,-179866.1,-9.24,421.4
254.34,190386.2,0,0,-179865.8,-9.24,421.3
254.35,190390.5,0,0,-179865.6,-9.24,421.2
254.36,190394.7,0,0,-179865.4,-9.24,421.1
254.37,190398.9,0,0,-179865.1,-9.24,421
254.38,190403.1,0,0,-179864.9,-9.24,420.9
254.39,190407.3,0,0,-179864.7,-9.24,420.8
254.4,190411.5,0,0,-179864.4,-9.24,420.7
254.41,190415.7,0,0,-179864.2,-9.24,420.6
254.42,190419.9,0,0,-179864,-9.24,420.6
254.43,190424.1,0,0,-179863.7,-9.24,420.5
254.44,190428.3,0,0,-179863.5,-9.24,420.4
254.45,190432.5,0,0,-179863.3,-9.24,420.3
254.46,190436.7,0,0,-179863.1,-9.24,420.2
254.47,190440.9,0,0,-179862.8,-9.24,420.1
254.48,190445.1,0,0,-179862.6,-9.24,420
254.49,190449.3,0,0,-179862.4,-9.24,419.9
254.5,190453.5,0,0,-179862.1,-9.24,419.8
254.51,190457.7,0,0,-179861.9,-9.24,419.7
254.52,190461.9,0,0,-179861.7,-9.24,419.6
254.53,190466.1,0,0,-179861.4,-9.24,419.5
254.54,190470.3,0,0,-179861.2,-9.24,419.4
254.55,190474.5,0,0,-179861,-9.24,419.4
254.56,190478.7,0,0,-179860.7,-9.24,419.3
254.57,190482.9,0,0,-179860.5,-9.24,419.2
254.58,190487.1,0,0,-179860.3,-9.24,419.1
254.59,190491.3,0,0,-179860.1,-9.24,419
254.6,190495.5,0,0,-179859.8,-9.24,418.9
254.61,190499.7,0,0,-179859.6,-9.24,418.8
254.62,190503.8,0,0,-179859.4,-9.24,418.7
254.63,190508,0,0,-179859.1,-9.24,418.6
254.64,190512.2,0,0,-179858.9,-9.24,418.5
254.65,190516.4,0,0,-179858.7,-9.24,418.4
254.66,190520.6,0,0,-179858.4,-9.24,418.3
254.67,190524.8,0,0,-179858.2,-9.24,418.2
254.68,190528.9,0,0,-179858,-9.24,418.2
254.69,190533.1,0,0,-179857.8,-9.24,418.1
254.7,190537.3,0,0,-179857.5,-9.24,418
254.71,190541.5,0,0,-179857.3,-9.24,417.9
254.72,190545.7,0,0,-179857.1,-9.24,417.8
254.73,190549.8,0,0,-179856.8,-9.24,417.7
254.74,190554,0,0,-179856.6,-9.24,417.6
254.75,190558.2,0,0,-179856.4,-9.24,417.5
254.76,190562.4,0,0,-179856.1,-9.24,417.4
254.77,190566.5,0,0,-179855.9,-9.24,417.3
254.78,190570.7,0,0,-179855.7,-9.24,417.2
254.79,190574.9,0,0,-179855.5,-9.24,417.1
254.8,190579.1,0,0,-179855.2,-9.24,417
254.81,190583.2,0,0,-179855,-9.24,417
254.82,190587.4,0,0,-179854.8,-9.24,416.9
254.83,190591.6,0,0,-179854.5,-9.24,416.8
254.84,190595.7,0,0,-179854.3,-9.24,416.7
254.85,190599.9,0,0,-179854.1,-9.24,416.6
254.86,190604.1,0,0,-179853.9,-9.24,416.5
254.87,190608.2,0,0,-179853.6,-9.24,416.4
254.88,190612.4,0,0,-179853.4,-9.24,416.3
254.89,190616.6,0,0,-179853.2,-9.24,416.2
254.9,190620.7,0,0,-179852.9,-9.24,416.1
254.91,190624.9,0,0,-179852.7,-9.24,416
254.92,190629,0,0,-179852.5,-9.24,415.9
254.93,190633.2,0,0,-179852.3,-9.24,415.8
254.94,190637.4,0,0,-179852,-9.24,415.7
254.95,190641.5,0,0,-179851.8,-9.24,415.7
254.96,190645.7,0,0,-179851.6,-9.24,415.6
254.97,190649.8,0,0,-179851.3,-9.24,415.5
254.98,190654,0,0,-179851.1,-9.24,415.4
254.99,190658.1,0,0,-179850.9,-9.24,415.3
255,190662.3,0,0,-179850.7,-9.24,415.2
255.01,190666.4,0,0,-179850.4,-9.24,415.1
255.02,190670.6,0,0,-179850.2,-9.24,415
255.03,190674.7,0,0,-179850,-9.24,414.9
255.04,190678.9,0,0,-179849.7,-9.24,414.8
255.05,190683,0,0,-179849.5,-9.24,414.7
255.06,190687.2,0,0,-179849.3,-9.24,414.6
255.07,190691.3,0,0,-179849.1,-9.24,414.5
255.08,190695.5,0,0,-179848.8,-9.24,414.5
255.09,190699.6,0,0,-179848.6,-9.24,414.4
255.1,190703.8,0,0,-179848.4,-9.24,414.3
255.11,190707.9,0,0,-179848.2,-9.24,414.2
255.12,190712,0,0,-179847.9,-9.24,414.1
255.13,190716.2,0,0,-179847.7,-9.24,414
255.14,190720.3,0,0,-179847.5,-9.24,413.9
255.15,190724.5,0,0,-179847.2,-9.24,413.8
255.16,190728.6,0,0,-179847,-9.24,413.7
255.17,190732.7,0,0,-179846.8,-9.24,413.6
255.18,190736.9,0,0,-179846.6,-9.24,413.5
255.19,190741,0,0,-179846.3,-9.24,413.4
255.2,190745.1,0,0,-179846.1,-9.24,413.3
255.21,190749.3,0,0,-179845.9,-9.24,413.3
255.22,190753.4,0,0,-179845.7,-9.24,413.2
255.23,190757.5,0,0,-179845.4,-9.24,413.1
255.24,190761.7,0,0,-179845.2,-9.24,413
255.25,190765.8,0,0,-179845,-9.24,412.9
255.26,190769.9,0,0,-179844.7,-9.24,412.8
255.27,190774.1,0,0,-179844.5,-9.24,412.7
255.28,190778.2,0,0,-179844.3,-9.24,412.6
255.29,190782.3,0,0,-179844.1,-9.24,412.5
255.3,190786.4,0,0,-179843.8,-9.24,412.4
255.31,190790.6,0,0,-179843.6,-9.24,412.3
255.32,190794.7,0,0,-179843.4,-9.24,412.2
255.33,190798.8,0,0,-179843.2,-9.24,412.1
255.34,190802.9,0,0,-179842.9,-9.24,412.1
255.35,190807,0,0,-179842.7,-9.24,412
255.36,190811.2,0,0,-179842.5,-9.24,411.9
255.37,190815.3,0,0,-179842.3,-9.24,411.8
255.38,190819.4,0,0,-179842,-9.24,411.7
255.39,190823.5,0,0,-179841.8,-9.24,411.6
255.4,190827.6,0,0,-179841.6,-9.24,411.5
255.41,190831.7,0,0,-179841.4,-9.24,411.4
255.42,190835.9,0,0,-179841.1,-9.24,411.3
255.43,190840,0,0,-179840.9,-9.24,411.2
255.44,190844.1,0,0,-179840.7,-9.24,411.1
255.45,190848.2,0,0,-179840.4,-9.24,411
255.46,190852.3,0,0,-179840.2,-9.24,410.9
255.47,190856.4,0,0,-179840,-9.24,410.9
255.48,190860.5,0,0,-179839.8,-9.24,410.8
255.49,190864.6,0,0,-179839.5,-9.24,410.7
255.5,190868.7,0,0,-179839.3,-9.24,410.6
255.51,190872.8,0,0,-179839.1,-9.24,410.5
255.52,190876.9,0,0,-179838.9,-9.24,410.4
255.53,190881,0,0,-179838.6,-9.24,410.3
255.54,190885.1,0,0,-179838.4,-9.24,410.2
255.55,190889.2,0,0,-179838.2,-9.24,410.1
255.56,190893.3,0,0,-179838,-9.24,410
255.57,190897.4,0,0,-179837.7,-9.24,409.9
255.58,190901.5,0,0,-179837.5,-9.24,409.8
255.59,190905.6,0,0,-179837.3,-9.24,409.7
255.6,190909.7,0,0,-179837.1,-9.24,409.6
255.61,190913.8,0,0,-179836.8,-9.24,409.6
255.62,190917.9,0,0,-179836.6,-9.24,409.5
255.63,190922,0,0,-179836.4,-9.24,409.4
255.64,190926.1,0,0,-179836.2,-9.24,409.3
255.65,190930.2,0,0,-179835.9,-9.24,409.2
255.66,190934.3,0,0,-179835.7,-9.24,409.1
255.67,190938.4,0,0,-179835.5,-9.24,409
255.68,190942.5,0,0,-179835.3,-9.24,408.9
255.69,190946.6,0,0,-179835,-9.24,408.8
255.7,190950.7,0,0,-179834.8,-9.24,408.7
255.71,190954.7,0,0,-179834.6,-9.24,408.6
255.72,190958.8,0,0,-179834.4,-9.24,408.5
255.73,190962.9,0,0,-179834.1,-9.24,408.4
255.74,190967,0,0,-179833.9,-9.24,408.4
255.75,190971.1,0,0,-179833.7,-9.24,408.3
255.76,190975.2,0,0,-179833.5,-9.24,408.2
255.77,190979.2,0,0,-179833.2,-9.24,408.1
255.78,190983.3,0,0,-179833,-9.24,408
255.79,190987.4,0,0,-179832.8,-9.24,407.9
255.8,190991.5,0,0,-179832.6,-9.24,407.8
255.81,190995.6,0,0,-179832.4,-9.24,407.7
255.82,190999.6,0,0,-179832.1,-9.24,407.6
255.83,191003.7,0,0,-179831.9,-9.24,407.5
255.84,191007.8,0,0,-179831.7,-9.24,407.4
255.85,191011.9,0,0,-179831.5,-9.24,407.3
255.86,191015.9,0,0,-179831.2,-9.24,407.2
